Processing /home/gridsan/akolodziej/TED/ted_365m.domain_summary.cath.globularity.taxid.tsv
Output will be written to outputs/nested_domain_pairs_validations.tsv
Processed 4150000 lines, found 3478 nested pairs, skipped 794660 low quality
Processed 4160000 lines, found 3488 nested pairs, skipped 796688 low quality
Processed 4170000 lines, found 3500 nested pairs, skipped 798677 low quality
Processed 4180000 lines, found 3507 nested pairs, skipped 800377 low quality
Processed 4190000 lines, found 3528 nested pairs, skipped 802549 low quality
Processed 4200000 lines, found 3552 nested pairs, skipped 804684 low quality
Processed 4210000 lines, found 3554 nested pairs, skipped 806165 low quality
Processed 4220000 lines, found 3555 nested pairs, skipped 807613 low quality
Processed 4230000 lines, found 3557 nested pairs, skipped 809098 low quality
Processed 4240000 lines, found 3558 nested pairs, skipped 810554 low quality
Processed 4250000 lines, found 3562 nested pairs, skipped 812509 low quality
Processed 4260000 lines, found 3569 nested pairs, skipped 814319 low quality
Processed 4270000 lines, found 3574 nested pairs, skipped 816306 low quality
Processed 4280000 lines, found 3581 nested pairs, skipped 818523 low quality
Processed 4290000 lines, found 3594 nested pairs, skipped 820087 low quality
Processed 4300000 lines, found 3615 nested pairs, skipped 822053 low quality
Processed 4310000 lines, found 3626 nested pairs, skipped 824111 low quality
Processed 4320000 lines, found 3649 nested pairs, skipped 826064 low quality
Processed 4330000 lines, found 3664 nested pairs, skipped 828195 low quality
Processed 4340000 lines, found 3675 nested pairs, skipped 830171 low quality
Processed 4350000 lines, found 3682 nested pairs, skipped 831903 low quality
Processed 4360000 lines, found 3695 nested pairs, skipped 833828 low quality
Processed 4370000 lines, found 3701 nested pairs, skipped 835968 low quality
Processed 4380000 lines, found 3709 nested pairs, skipped 837919 low quality
Processed 4390000 lines, found 3716 nested pairs, skipped 839827 low quality
Processed 4400000 lines, found 3734 nested pairs, skipped 841713 low quality
Processed 4410000 lines, found 3744 nested pairs, skipped 843480 low quality
Processed 4420000 lines, found 3753 nested pairs, skipped 845433 low quality
Processed 4430000 lines, found 3761 nested pairs, skipped 847602 low quality
Processed 4440000 lines, found 3768 nested pairs, skipped 849606 low quality
Processed 4450000 lines, found 3793 nested pairs, skipped 851860 low quality
Processed 4460000 lines, found 3809 nested pairs, skipped 854024 low quality
Processed 4470000 lines, found 3821 nested pairs, skipped 856212 low quality
Processed 4480000 lines, found 3822 nested pairs, skipped 858155 low quality
Processed 4490000 lines, found 3823 nested pairs, skipped 860144 low quality
Processed 4500000 lines, found 3843 nested pairs, skipped 862350 low quality
Processed 4510000 lines, found 3877 nested pairs, skipped 864553 low quality
Processed 4520000 lines, found 3914 nested pairs, skipped 866822 low quality
Processed 4530000 lines, found 3928 nested pairs, skipped 868730 low quality
Processed 4540000 lines, found 3931 nested pairs, skipped 870753 low quality
Processed 4550000 lines, found 3937 nested pairs, skipped 872793 low quality
Processed 4560000 lines, found 3953 nested pairs, skipped 874863 low quality
Processed 4570000 lines, found 3961 nested pairs, skipped 876756 low quality
Processed 4580000 lines, found 3966 nested pairs, skipped 878787 low quality
Processed 4590000 lines, found 3969 nested pairs, skipped 880760 low quality
Processed 4600000 lines, found 3971 nested pairs, skipped 882813 low quality
Processed 4610000 lines, found 3973 nested pairs, skipped 884871 low quality
Processed 4620000 lines, found 3976 nested pairs, skipped 886677 low quality
Processed 4630000 lines, found 3980 nested pairs, skipped 888401 low quality
Processed 4640000 lines, found 4011 nested pairs, skipped 890473 low quality
Processed 4650000 lines, found 4020 nested pairs, skipped 892408 low quality
Processed 4660000 lines, found 4024 nested pairs, skipped 894282 low quality
Processed 4670000 lines, found 4024 nested pairs, skipped 896020 low quality
Processed 4680000 lines, found 4029 nested pairs, skipped 897969 low quality
Processed 4690000 lines, found 4040 nested pairs, skipped 899924 low quality
Processed 4700000 lines, found 4050 nested pairs, skipped 901736 low quality
Processed 4710000 lines, found 4058 nested pairs, skipped 903646 low quality
Processed 4720000 lines, found 4066 nested pairs, skipped 905678 low quality
Processed 4730000 lines, found 4085 nested pairs, skipped 907769 low quality
Processed 4740000 lines, found 4102 nested pairs, skipped 910066 low quality
Processed 4750000 lines, found 4126 nested pairs, skipped 912233 low quality
Processed 4760000 lines, found 4158 nested pairs, skipped 914707 low quality
Processed 4770000 lines, found 4180 nested pairs, skipped 916890 low quality
Processed 4780000 lines, found 4204 nested pairs, skipped 918993 low quality
Processed 4790000 lines, found 4214 nested pairs, skipped 920979 low quality
Processed 4800000 lines, found 4217 nested pairs, skipped 922311 low quality
Processed 4810000 lines, found 4217 nested pairs, skipped 923914 low quality
Processed 4820000 lines, found 4217 nested pairs, skipped 925151 low quality
Processed 4830000 lines, found 4225 nested pairs, skipped 926875 low quality
Processed 4840000 lines, found 4238 nested pairs, skipped 929011 low quality
Processed 4850000 lines, found 4276 nested pairs, skipped 931205 low quality
Processed 4860000 lines, found 4299 nested pairs, skipped 933463 low quality
Processed 4870000 lines, found 4305 nested pairs, skipped 935317 low quality
Processed 4880000 lines, found 4314 nested pairs, skipped 937207 low quality
Processed 4890000 lines, found 4317 nested pairs, skipped 939142 low quality
Processed 4900000 lines, found 4323 nested pairs, skipped 940930 low quality
Processed 4910000 lines, found 4325 nested pairs, skipped 942797 low quality
Processed 4920000 lines, found 4333 nested pairs, skipped 944678 low quality
Processed 4930000 lines, found 4339 nested pairs, skipped 946699 low quality
Processed 4940000 lines, found 4353 nested pairs, skipped 948747 low quality
Processed 4950000 lines, found 4368 nested pairs, skipped 950916 low quality
Processed 4960000 lines, found 4377 nested pairs, skipped 952889 low quality
Processed 4970000 lines, found 4389 nested pairs, skipped 954971 low quality
Processed 4980000 lines, found 4391 nested pairs, skipped 956370 low quality
Processed 4990000 lines, found 4391 nested pairs, skipped 958012 low quality
Processed 5000000 lines, found 4393 nested pairs, skipped 959520 low quality
Processed 5010000 lines, found 4393 nested pairs, skipped 961114 low quality
Processed 5020000 lines, found 4394 nested pairs, skipped 962636 low quality
Processed 5030000 lines, found 4405 nested pairs, skipped 964593 low quality
Processed 5040000 lines, found 4412 nested pairs, skipped 966628 low quality
Processed 5050000 lines, found 4421 nested pairs, skipped 968477 low quality
Processed 5060000 lines, found 4422 nested pairs, skipped 970071 low quality
Processed 5070000 lines, found 4424 nested pairs, skipped 971586 low quality
Processed 5080000 lines, found 4427 nested pairs, skipped 973474 low quality
Processed 5090000 lines, found 4431 nested pairs, skipped 975502 low quality
Processed 5100000 lines, found 4451 nested pairs, skipped 977642 low quality
Processed 5110000 lines, found 4487 nested pairs, skipped 979658 low quality
Processed 5120000 lines, found 4505 nested pairs, skipped 981757 low quality
Processed 5130000 lines, found 4508 nested pairs, skipped 983767 low quality
Processed 5140000 lines, found 4513 nested pairs, skipped 985684 low quality
Processed 5150000 lines, found 4517 nested pairs, skipped 987586 low quality
Processed 5160000 lines, found 4524 nested pairs, skipped 989475 low quality
Processed 5170000 lines, found 4529 nested pairs, skipped 991570 low quality
Processed 5180000 lines, found 4533 nested pairs, skipped 993576 low quality
Processed 5190000 lines, found 4536 nested pairs, skipped 995552 low quality
Processed 5200000 lines, found 4541 nested pairs, skipped 997561 low quality
Processed 5210000 lines, found 4544 nested pairs, skipped 999601 low quality
Processed 5220000 lines, found 4557 nested pairs, skipped 1001615 low quality
Processed 5230000 lines, found 4564 nested pairs, skipped 1003383 low quality
Processed 5240000 lines, found 4564 nested pairs, skipped 1005343 low quality
Processed 5250000 lines, found 4564 nested pairs, skipped 1007339 low quality
Processed 5260000 lines, found 4569 nested pairs, skipped 1009313 low quality
Processed 5270000 lines, found 4575 nested pairs, skipped 1011451 low quality
Processed 5280000 lines, found 4591 nested pairs, skipped 1013540 low quality
Processed 5290000 lines, found 4606 nested pairs, skipped 1015630 low quality
Processed 5300000 lines, found 4610 nested pairs, skipped 1017730 low quality
Processed 5310000 lines, found 4623 nested pairs, skipped 1019764 low quality
Processed 5320000 lines, found 4649 nested pairs, skipped 1021923 low quality
Processed 5330000 lines, found 4698 nested pairs, skipped 1024159 low quality
Processed 5340000 lines, found 4707 nested pairs, skipped 1026297 low quality
Processed 5350000 lines, found 4711 nested pairs, skipped 1028505 low quality
Processed 5360000 lines, found 4712 nested pairs, skipped 1030631 low quality
Processed 5370000 lines, found 4716 nested pairs, skipped 1032212 low quality
Processed 5380000 lines, found 4720 nested pairs, skipped 1033962 low quality
Processed 5390000 lines, found 4720 nested pairs, skipped 1035507 low quality
Processed 5400000 lines, found 4721 nested pairs, skipped 1036777 low quality
Processed 5410000 lines, found 4721 nested pairs, skipped 1038080 low quality
Processed 5420000 lines, found 4723 nested pairs, skipped 1039636 low quality
Processed 5430000 lines, found 4725 nested pairs, skipped 1041681 low quality
Processed 5440000 lines, found 4725 nested pairs, skipped 1043784 low quality
Processed 5450000 lines, found 4725 nested pairs, skipped 1045809 low quality
Processed 5460000 lines, found 4726 nested pairs, skipped 1048166 low quality
Processed 5470000 lines, found 4729 nested pairs, skipped 1050529 low quality
Processed 5480000 lines, found 4731 nested pairs, skipped 1052822 low quality
Processed 5490000 lines, found 4732 nested pairs, skipped 1055068 low quality
Processed 5500000 lines, found 4735 nested pairs, skipped 1056830 low quality
Processed 5510000 lines, found 4738 nested pairs, skipped 1058542 low quality
Processed 5520000 lines, found 4742 nested pairs, skipped 1060937 low quality
Processed 5530000 lines, found 4745 nested pairs, skipped 1063601 low quality
Processed 5540000 lines, found 4747 nested pairs, skipped 1065260 low quality
Processed 5550000 lines, found 4777 nested pairs, skipped 1067422 low quality
Processed 5560000 lines, found 4811 nested pairs, skipped 1069432 low quality
Processed 5570000 lines, found 4825 nested pairs, skipped 1071428 low quality
Processed 5580000 lines, found 4833 nested pairs, skipped 1073461 low quality
Processed 5590000 lines, found 4840 nested pairs, skipped 1075561 low quality
Processed 5600000 lines, found 4850 nested pairs, skipped 1077668 low quality
Processed 5610000 lines, found 4859 nested pairs, skipped 1079724 low quality
Processed 5620000 lines, found 4864 nested pairs, skipped 1081779 low quality
Processed 5630000 lines, found 4875 nested pairs, skipped 1083780 low quality
Processed 5640000 lines, found 4887 nested pairs, skipped 1085753 low quality
Processed 5650000 lines, found 4898 nested pairs, skipped 1087769 low quality
Processed 5660000 lines, found 4918 nested pairs, skipped 1089773 low quality
Processed 5670000 lines, found 4946 nested pairs, skipped 1091781 low quality
Processed 5680000 lines, found 4956 nested pairs, skipped 1093798 low quality
Processed 5690000 lines, found 4964 nested pairs, skipped 1095601 low quality
Processed 5700000 lines, found 4978 nested pairs, skipped 1097671 low quality
Processed 5710000 lines, found 4994 nested pairs, skipped 1099852 low quality
Processed 5720000 lines, found 5001 nested pairs, skipped 1101900 low quality
Processed 5730000 lines, found 5008 nested pairs, skipped 1103864 low quality
Processed 5740000 lines, found 5015 nested pairs, skipped 1105765 low quality
Processed 5750000 lines, found 5040 nested pairs, skipped 1107909 low quality
Processed 5760000 lines, found 5067 nested pairs, skipped 1110000 low quality
Processed 5770000 lines, found 5092 nested pairs, skipped 1112266 low quality
Processed 5780000 lines, found 5121 nested pairs, skipped 1114424 low quality
Processed 5790000 lines, found 5141 nested pairs, skipped 1116642 low quality
Processed 5800000 lines, found 5166 nested pairs, skipped 1118805 low quality
Processed 5810000 lines, found 5179 nested pairs, skipped 1120805 low quality
Processed 5820000 lines, found 5206 nested pairs, skipped 1122742 low quality
Processed 5830000 lines, found 5217 nested pairs, skipped 1124621 low quality
Processed 5840000 lines, found 5220 nested pairs, skipped 1126328 low quality
Processed 5850000 lines, found 5220 nested pairs, skipped 1128104 low quality
Processed 5860000 lines, found 5223 nested pairs, skipped 1129792 low quality
Processed 5870000 lines, found 5230 nested pairs, skipped 1131610 low quality
Processed 5880000 lines, found 5243 nested pairs, skipped 1133537 low quality
